"","...1","participant","session","fixation_type","BIN_INDEX","sumFix","nTrials","meanFix","BIN_INDEX.Index","poly1","poly2","poly3","poly4"
"4275",4275,308630,1,"target",7,1,51,0.0196078431372549,7,-0.226552990920022,0.153448730865686,0.0363153220655198,-0.238290102360574
"4276",4276,308630,1,"unrelated",0,0,51,0,1,-0.27533585296918,0.308724165015157,-0.282431051009487,0.395343051364708
"4277",4277,308630,1,"unrelated",2,1,51,0.0196078431372549,2,-0.261397892383706,0.260910176582205,-0.171242615887677,0.139745859236871
"4278",4278,308630,1,"unrelated",20,4,51,0.0784313725490196,8,-0.135956247114444,-0.0452308869797893,0.204035603875583,-0.209585110880311
"4279",4279,308630,1,"unrelated",21,4,51,0.0784313725490196,9,-0.128987266821707,-0.0556845243600198,0.200302285990359,-0.180897684504513
"4280",4280,308630,1,"unrelated",22,3,51,0.0588235294117647,10,-0.12201828652897,-0.0654482460050581,0.194826094426699,-0.151448183967282
"4281",4281,308630,1,"unrelated",23,2,51,0.0392156862745098,11,-0.115049306236234,-0.0745220519149044,0.187733736678187,-0.121709736457489
"4282",4282,308630,1,"unrelated",24,2,51,0.0392156862745098,12,-0.108080325943497,-0.0829059420895585,0.179151920238406,-0.0921227164542352
"4283",4283,308630,1,"unrelated",25,2,51,0.0392156862745098,13,-0.10111134565076,-0.0905999165290206,0.169207352600939,-0.0630947457268562
"4284",4284,308630,1,"unrelated",26,2,51,0.0392156862745098,14,-0.0941423653580233,-0.0976039752332906,0.158026741259369,-0.0350006933349173
"4285",4285,308630,1,"unrelated",27,3,51,0.0588235294117647,15,-0.0871733850652865,-0.103918118202369,0.14573679370728,-0.00818267562821627
"4286",4286,308630,1,"unrelated",28,3,51,0.0588235294117647,16,-0.0802044047725497,-0.109542345436254,0.132464217438254,0.0170499437532176
"4287",4287,308630,1,"unrelated",29,2,51,0.0392156862745098,17,-0.0732354244798129,-0.114476656934948,0.118335719945875,0.0404205538791238
"4288",4288,308630,1,"unrelated",3,2,51,0.0392156862745098,3,-0.254428912090969,0.238038055968517,-0.12193722615834,0.0364731122740197
"4289",4289,308630,1,"unrelated",30,1,51,0.0196078431372549,18,-0.0662664441870762,-0.11872105269845,0.103478008723725,0.0616852965290094
"4290",4290,308630,1,"unrelated",31,1,51,0.0196078431372549,19,-0.0592974638943394,-0.122275532726759,0.0880177912653895,0.0806330661921507
"4291",4291,308630,1,"unrelated",32,1,51,0.0196078431372549,20,-0.0523284836016026,-0.125140097019877,0.0720817750644498,0.0970855100675917
"4292",4292,308630,1,"unrelated",33,1,51,0.0196078431372549,21,-0.0453595033088658,-0.127314745577802,0.0557966676144896,0.110897028064144
"4293",4293,308630,1,"unrelated",34,1,51,0.0196078431372549,22,-0.038390523016129,-0.128799478400536,0.0392891764090921,0.121954772800391
"4294",4294,308630,1,"unrelated",35,1,51,0.0196078431372549,23,-0.0314215427233922,-0.129594295488077,0.0226860089418404,0.130178649604679
"4295",4295,308630,1,"unrelated",36,1,51,0.0196078431372549,24,-0.0244525624306554,-0.129699196840426,0.00611387270631778,0.135521316515128
"4296",4296,308630,1,"unrelated",37,2,51,0.0392156862745098,25,-0.0174835821379186,-0.129114182457583,-0.0103005248038926,0.137968184279622
"4297",4297,308630,1,"unrelated",38,2,51,0.0392156862745098,26,-0.0105146018451818,-0.127839252339548,-0.0264304760952076,0.137537416355817
"4298",4298,308630,1,"unrelated",39,2,51,0.0392156862745098,27,-0.00354562155244505,-0.125874406486321,-0.042149273674044,0.134279928911134
"4299",4299,308630,1,"unrelated",4,2,51,0.0392156862745098,4,-0.247459931798233,0.215855851090021,-0.0766554449919331,-0.0519205577573336
"4300",4300,308630,1,"unrelated",40,2,51,0.0392156862745098,28,0.00342335874029174,-0.123219644897902,-0.0573302100468187,0.128279390822765
"4301",4301,308630,1,"unrelated",41,0,51,0,29,0.0103923390330285,-0.119874967574291,-0.0718465777199485,0.119652223677668
"4302",4302,308630,1,"unrelated",42,1,51,0.0196078431372549,30,0.0173613193257653,-0.115840374515487,-0.08557166919985,0.108547601772573
"4303",4303,308630,1,"unrelated",43,1,51,0.0196078431372549,31,0.0243302996185021,-0.111115865721492,-0.0983787769929403,0.0951474521139743
"4304",4304,308630,1,"unrelated",44,1,51,0.0196078431372549,32,0.0312992799112389,-0.105701441192305,-0.110141193605636,0.0796664544181369
"4305",4305,308630,1,"unrelated",45,1,51,0.0196078431372549,33,0.0382682602039757,-0.099597100927925,-0.120732211544354,0.0623520411110932
"4306",4306,308630,1,"unrelated",46,1,51,0.0196078431372549,34,0.0452372404967125,-0.0928028449283534,-0.130025123315512,0.0434843973286446
"4307",4307,308630,1,"unrelated",47,1,51,0.0196078431372549,35,0.0522062207894493,-0.0853186731935896,-0.137893221425525,0.02337646091636
"4308",4308,308630,1,"unrelated",48,1,51,0.0196078431372549,36,0.0591752010821861,-0.0771445857236338,-0.144209798380811,0.00237392242957767
"4309",4309,308630,1,"unrelated",49,1,51,0.0196078431372549,37,0.0661441813749229,-0.0682805825184859,-0.148848146687787,-0.0191447748665969
"4310",4310,308630,1,"unrelated",5,3,51,0.0588235294117647,5,-0.240490951505496,0.194363561946717,-0.0352705648948769,-0.126497826821889
"4311",4311,308630,1,"unrelated",50,1,51,0.0196078431372549,38,0.0731131616676596,-0.0587266635781459,-0.151681558852869,-0.0407684349972886
"4312",4312,308630,1,"unrelated",51,1,51,0.0196078431372549,39,0.0800821419603964,-0.0484828289026138,-0.152583327382474,-0.0620531092778549
"4313",4313,308630,1,"unrelated",52,0,51,0,40,0.0870511222531332,-0.0375490784918897,-0.151426744783019,-0.0825220963138848
"4314",4314,308630,1,"unrelated",53,0,51,0,41,0.09402010254587,-0.0259254123459734,-0.148085103560922,-0.101665942001199
"4315",4315,308630,1,"unrelated",54,0,51,0,42,0.100989082838607,-0.0136118304648651,-0.142431696222598,-0.118942439525848
"4316",4316,308630,1,"unrelated",55,0,51,0,43,0.107958063131344,-0.000608332848564711,-0.134339815274464,-0.133776629364118
"4317",4317,308630,1,"unrelated",56,0,51,0,44,0.11492704342408,0.0130850805029278,-0.123682753222938,-0.145560799282523
"4318",4318,308630,1,"unrelated",57,1,51,0.0196078431372549,45,0.121896023716817,0.0274684095896123,-0.110333802574436,-0.153654484337811
"4319",4319,308630,1,"unrelated",58,1,51,0.0196078431372549,46,0.128865004009554,0.042541654411489,-0.0941662558353751,-0.15738446687696
"4320",4320,308630,1,"unrelated",59,1,51,0.0196078431372549,47,0.135833984302291,0.0583048149685577,-0.0750534055121718,-0.156044776537181
"4321",4321,308630,1,"unrelated",6,2,51,0.0392156862745098,6,-0.233521971212759,0.173561188538605,0.00234412162641305,-0.188288618174581
"4322",4322,308630,1,"unrelated",60,1,51,0.0196078431372549,48,0.142802964595028,0.0747578912608186,-0.0528685441112433,-0.148896690245915
"4323",4323,308630,1,"unrelated",61,0,51,0,49,0.149771944887764,0.0919008832882715,-0.027484964139006,-0.135168732220837
"4324",4324,308630,1,"unrelated",62,0,51,0,50,0.156740925180501,0.109733791050916,0.00122404189812295,-0.114056673969852
"4325",4325,308630,1,"unrelated",63,0,51,0,51,0.163709905473238,0.128256614548754,0.0333851814937267,-0.0847235342910967
"4326",4326,308630,1,"unrelated",64,0,51,0,52,0.170678885765975,0.147469353781783,0.0691251621413887,-0.0462995792729401
"4327",4327,308630,1,"unrelated",65,0,51,0,53,0.177647866058711,0.167372008750004,0.108570691334692,0.00211767770601801
"4328",4328,308630,1,"unrelated",66,0,51,0,54,0.184616846351448,0.187964579453417,0.15184847656722,0.0614634759769448
"4329",4329,308630,1,"unrelated",67,0,51,0,55,0.191585826644185,0.209247065892023,0.199085225332555,0.132705807580777
"4330",4330,308630,1,"unrelated",68,0,51,0,56,0.198554806936922,0.23121946806582,0.250407645124281,0.21684541726822
"4331",4331,308630,1,"unrelated",69,0,51,0,57,0.205523787229659,0.25388178597481,0.305942443435981,0.314915802499746
"4332",4332,308630,1,"unrelated",7,3,51,0.0588235294117647,7,-0.226552990920022,0.153448730865686,0.0363153220655198,-0.238290102360574
"4333",4333,308630,2,"phonological",0,1,54,0.0185185185185185,1,-0.27533585296918,0.308724165015157,-0.282431051009487,0.395343051364708
"4334",4334,308630,2,"phonological",2,0,54,0,2,-0.261397892383706,0.260910176582205,-0.171242615887677,0.139745859236871
"4335",4335,308630,2,"phonological",20,4,54,0.0740740740740741,8,-0.135956247114444,-0.0452308869797893,0.204035603875583,-0.209585110880311
"4336",4336,308630,2,"phonological",21,2,54,0.037037037037037,9,-0.128987266821707,-0.0556845243600198,0.200302285990359,-0.180897684504513
"4337",4337,308630,2,"phonological",22,2,54,0.037037037037037,10,-0.12201828652897,-0.0654482460050581,0.194826094426699,-0.151448183967282
"4338",4338,308630,2,"phonological",23,3,54,0.0555555555555556,11,-0.115049306236234,-0.0745220519149044,0.187733736678187,-0.121709736457489
"4339",4339,308630,2,"phonological",24,4,54,0.0740740740740741,12,-0.108080325943497,-0.0829059420895585,0.179151920238406,-0.0921227164542352
"4340",4340,308630,2,"phonological",25,3,54,0.0555555555555556,13,-0.10111134565076,-0.0905999165290206,0.169207352600939,-0.0630947457268562
"4341",4341,308630,2,"phonological",26,1,54,0.0185185185185185,14,-0.0941423653580233,-0.0976039752332906,0.158026741259369,-0.0350006933349173
"4342",4342,308630,2,"phonological",27,0,54,0,15,-0.0871733850652865,-0.103918118202369,0.14573679370728,-0.00818267562821627
"4343",4343,308630,2,"phonological",28,0,54,0,16,-0.0802044047725497,-0.109542345436254,0.132464217438254,0.0170499437532176
"4344",4344,308630,2,"phonological",29,0,54,0,17,-0.0732354244798129,-0.114476656934948,0.118335719945875,0.0404205538791238
"4345",4345,308630,2,"phonological",3,0,54,0,3,-0.254428912090969,0.238038055968517,-0.12193722615834,0.0364731122740197
"4346",4346,308630,2,"phonological",30,0,54,0,18,-0.0662664441870762,-0.11872105269845,0.103478008723725,0.0616852965290094
"4347",4347,308630,2,"phonological",31,0,54,0,19,-0.0592974638943394,-0.122275532726759,0.0880177912653895,0.0806330661921507
"4348",4348,308630,2,"phonological",32,0,54,0,20,-0.0523284836016026,-0.125140097019877,0.0720817750644498,0.0970855100675917
"4349",4349,308630,2,"phonological",33,2,54,0.037037037037037,21,-0.0453595033088658,-0.127314745577802,0.0557966676144896,0.110897028064144
"4350",4350,308630,2,"phonological",34,2,54,0.037037037037037,22,-0.038390523016129,-0.128799478400536,0.0392891764090921,0.121954772800391
"4351",4351,308630,2,"phonological",35,2,54,0.037037037037037,23,-0.0314215427233922,-0.129594295488077,0.0226860089418404,0.130178649604679
"4352",4352,308630,2,"phonological",36,2,54,0.037037037037037,24,-0.0244525624306554,-0.129699196840426,0.00611387270631778,0.135521316515128
"4353",4353,308630,2,"phonological",37,2,54,0.037037037037037,25,-0.0174835821379186,-0.129114182457583,-0.0103005248038926,0.137968184279622
"4354",4354,308630,2,"phonological",38,2,54,0.037037037037037,26,-0.0105146018451818,-0.127839252339548,-0.0264304760952076,0.137537416355817
"4355",4355,308630,2,"phonological",39,1,54,0.0185185185185185,27,-0.00354562155244505,-0.125874406486321,-0.042149273674044,0.134279928911134
"4356",4356,308630,2,"phonological",4,0,54,0,4,-0.247459931798233,0.215855851090021,-0.0766554449919331,-0.0519205577573336
"4357",4357,308630,2,"phonological",40,1,54,0.0185185185185185,28,0.00342335874029174,-0.123219644897902,-0.0573302100468187,0.128279390822765
"4358",4358,308630,2,"phonological",41,0,54,0,29,0.0103923390330285,-0.119874967574291,-0.0718465777199485,0.119652223677668
"4359",4359,308630,2,"phonological",42,1,54,0.0185185185185185,30,0.0173613193257653,-0.115840374515487,-0.08557166919985,0.108547601772573
"4360",4360,308630,2,"phonological",43,1,54,0.0185185185185185,31,0.0243302996185021,-0.111115865721492,-0.0983787769929403,0.0951474521139743
"4361",4361,308630,2,"phonological",44,1,54,0.0185185185185185,32,0.0312992799112389,-0.105701441192305,-0.110141193605636,0.0796664544181369
"4362",4362,308630,2,"phonological",45,1,54,0.0185185185185185,33,0.0382682602039757,-0.099597100927925,-0.120732211544354,0.0623520411110932
"4363",4363,308630,2,"phonological",46,1,54,0.0185185185185185,34,0.0452372404967125,-0.0928028449283534,-0.130025123315512,0.0434843973286446
"4364",4364,308630,2,"phonological",47,1,54,0.0185185185185185,35,0.0522062207894493,-0.0853186731935896,-0.137893221425525,0.02337646091636
"4365",4365,308630,2,"phonological",48,1,54,0.0185185185185185,36,0.0591752010821861,-0.0771445857236338,-0.144209798380811,0.00237392242957767
"4366",4366,308630,2,"phonological",49,1,54,0.0185185185185185,37,0.0661441813749229,-0.0682805825184859,-0.148848146687787,-0.0191447748665969
"4367",4367,308630,2,"phonological",5,0,54,0,5,-0.240490951505496,0.194363561946717,-0.0352705648948769,-0.126497826821889
"4368",4368,308630,2,"phonological",50,0,54,0,38,0.0731131616676596,-0.0587266635781459,-0.151681558852869,-0.0407684349972886
"4369",4369,308630,2,"phonological",51,0,54,0,39,0.0800821419603964,-0.0484828289026138,-0.152583327382474,-0.0620531092778549
"4370",4370,308630,2,"phonological",52,0,54,0,40,0.0870511222531332,-0.0375490784918897,-0.151426744783019,-0.0825220963138848
"4371",4371,308630,2,"phonological",53,0,54,0,41,0.09402010254587,-0.0259254123459734,-0.148085103560922,-0.101665942001199
"4372",4372,308630,2,"phonological",54,0,54,0,42,0.100989082838607,-0.0136118304648651,-0.142431696222598,-0.118942439525848
"4373",4373,308630,2,"phonological",55,0,54,0,43,0.107958063131344,-0.000608332848564711,-0.134339815274464,-0.133776629364118
"4374",4374,308630,2,"phonological",56,0,54,0,44,0.11492704342408,0.0130850805029278,-0.123682753222938,-0.145560799282523
"4375",4375,308630,2,"phonological",57,0,54,0,45,0.121896023716817,0.0274684095896123,-0.110333802574436,-0.153654484337811
"4376",4376,308630,2,"phonological",58,0,54,0,46,0.128865004009554,0.042541654411489,-0.0941662558353751,-0.15738446687696
"4377",4377,308630,2,"phonological",59,0,54,0,47,0.135833984302291,0.0583048149685577,-0.0750534055121718,-0.156044776537181
"4378",4378,308630,2,"phonological",6,0,54,0,6,-0.233521971212759,0.173561188538605,0.00234412162641305,-0.188288618174581
"4379",4379,308630,2,"phonological",60,0,54,0,48,0.142802964595028,0.0747578912608186,-0.0528685441112433,-0.148896690245915
"4380",4380,308630,2,"phonological",61,0,54,0,49,0.149771944887764,0.0919008832882715,-0.027484964139006,-0.135168732220837
"4381",4381,308630,2,"phonological",62,0,54,0,50,0.156740925180501,0.109733791050916,0.00122404189812295,-0.114056673969852
"4382",4382,308630,2,"phonological",63,0,54,0,51,0.163709905473238,0.128256614548754,0.0333851814937267,-0.0847235342910967
"4383",4383,308630,2,"phonological",64,0,54,0,52,0.170678885765975,0.147469353781783,0.0691251621413887,-0.0462995792729401
"4384",4384,308630,2,"phonological",65,0,54,0,53,0.177647866058711,0.167372008750004,0.108570691334692,0.00211767770601801
"4385",4385,308630,2,"phonological",66,0,54,0,54,0.184616846351448,0.187964579453417,0.15184847656722,0.0614634759769448
"4386",4386,308630,2,"phonological",67,0,54,0,55,0.191585826644185,0.209247065892023,0.199085225332555,0.132705807580777
"4387",4387,308630,2,"phonological",68,0,54,0,56,0.198554806936922,0.23121946806582,0.250407645124281,0.21684541726822
"4388",4388,308630,2,"phonological",69,0,54,0,57,0.205523787229659,0.25388178597481,0.305942443435981,0.314915802499746
"4389",4389,308630,2,"phonological",7,0,54,0,7,-0.226552990920022,0.153448730865686,0.0363153220655198,-0.238290102360574
"4390",4390,308630,2,"semantic",0,0,54,0,1,-0.27533585296918,0.308724165015157,-0.282431051009487,0.395343051364708
"4391",4391,308630,2,"semantic",2,0,54,0,2,-0.261397892383706,0.260910176582205,-0.171242615887677,0.139745859236871
"4392",4392,308630,2,"semantic",20,9,54,0.166666666666667,8,-0.135956247114444,-0.0452308869797893,0.204035603875583,-0.209585110880311
"4393",4393,308630,2,"semantic",21,10,54,0.185185185185185,9,-0.128987266821707,-0.0556845243600198,0.200302285990359,-0.180897684504513
"4394",4394,308630,2,"semantic",22,7,54,0.12962962962963,10,-0.12201828652897,-0.0654482460050581,0.194826094426699,-0.151448183967282
"4395",4395,308630,2,"semantic",23,8,54,0.148148148148148,11,-0.115049306236234,-0.0745220519149044,0.187733736678187,-0.121709736457489
"4396",4396,308630,2,"semantic",24,6,54,0.111111111111111,12,-0.108080325943497,-0.0829059420895585,0.179151920238406,-0.0921227164542352
"4397",4397,308630,2,"semantic",25,6,54,0.111111111111111,13,-0.10111134565076,-0.0905999165290206,0.169207352600939,-0.0630947457268562
"4398",4398,308630,2,"semantic",26,5,54,0.0925925925925926,14,-0.0941423653580233,-0.0976039752332906,0.158026741259369,-0.0350006933349173
"4399",4399,308630,2,"semantic",27,5,54,0.0925925925925926,15,-0.0871733850652865,-0.103918118202369,0.14573679370728,-0.00818267562821627
"4400",4400,308630,2,"semantic",28,6,54,0.111111111111111,16,-0.0802044047725497,-0.109542345436254,0.132464217438254,0.0170499437532176
"4401",4401,308630,2,"semantic",29,4,54,0.0740740740740741,17,-0.0732354244798129,-0.114476656934948,0.118335719945875,0.0404205538791238
"4402",4402,308630,2,"semantic",3,0,54,0,3,-0.254428912090969,0.238038055968517,-0.12193722615834,0.0364731122740197
"4403",4403,308630,2,"semantic",30,4,54,0.0740740740740741,18,-0.0662664441870762,-0.11872105269845,0.103478008723725,0.0616852965290094
"4404",4404,308630,2,"semantic",31,6,54,0.111111111111111,19,-0.0592974638943394,-0.122275532726759,0.0880177912653895,0.0806330661921507
"4405",4405,308630,2,"semantic",32,5,54,0.0925925925925926,20,-0.0523284836016026,-0.125140097019877,0.0720817750644498,0.0970855100675917
"4406",4406,308630,2,"semantic",33,4,54,0.0740740740740741,21,-0.0453595033088658,-0.127314745577802,0.0557966676144896,0.110897028064144
"4407",4407,308630,2,"semantic",34,5,54,0.0925925925925926,22,-0.038390523016129,-0.128799478400536,0.0392891764090921,0.121954772800391
"4408",4408,308630,2,"semantic",35,3,54,0.0555555555555556,23,-0.0314215427233922,-0.129594295488077,0.0226860089418404,0.130178649604679
"4409",4409,308630,2,"semantic",36,3,54,0.0555555555555556,24,-0.0244525624306554,-0.129699196840426,0.00611387270631778,0.135521316515128
"4410",4410,308630,2,"semantic",37,2,54,0.037037037037037,25,-0.0174835821379186,-0.129114182457583,-0.0103005248038926,0.137968184279622
"4411",4411,308630,2,"semantic",38,3,54,0.0555555555555556,26,-0.0105146018451818,-0.127839252339548,-0.0264304760952076,0.137537416355817
"4412",4412,308630,2,"semantic",39,3,54,0.0555555555555556,27,-0.00354562155244505,-0.125874406486321,-0.042149273674044,0.134279928911134
"4413",4413,308630,2,"semantic",4,0,54,0,4,-0.247459931798233,0.215855851090021,-0.0766554449919331,-0.0519205577573336
"4414",4414,308630,2,"semantic",40,1,54,0.0185185185185185,28,0.00342335874029174,-0.123219644897902,-0.0573302100468187,0.128279390822765
"4415",4415,308630,2,"semantic",41,1,54,0.0185185185185185,29,0.0103923390330285,-0.119874967574291,-0.0718465777199485,0.119652223677668
"4416",4416,308630,2,"semantic",42,1,54,0.0185185185185185,30,0.0173613193257653,-0.115840374515487,-0.08557166919985,0.108547601772573
"4417",4417,308630,2,"semantic",43,1,54,0.0185185185185185,31,0.0243302996185021,-0.111115865721492,-0.0983787769929403,0.0951474521139743
"4418",4418,308630,2,"semantic",44,1,54,0.0185185185185185,32,0.0312992799112389,-0.105701441192305,-0.110141193605636,0.0796664544181369
"4419",4419,308630,2,"semantic",45,1,54,0.0185185185185185,33,0.0382682602039757,-0.099597100927925,-0.120732211544354,0.0623520411110932
"4420",4420,308630,2,"semantic",46,2,54,0.037037037037037,34,0.0452372404967125,-0.0928028449283534,-0.130025123315512,0.0434843973286446
"4421",4421,308630,2,"semantic",47,1,54,0.0185185185185185,35,0.0522062207894493,-0.0853186731935896,-0.137893221425525,0.02337646091636
"4422",4422,308630,2,"semantic",48,1,54,0.0185185185185185,36,0.0591752010821861,-0.0771445857236338,-0.144209798380811,0.00237392242957767
"4423",4423,308630,2,"semantic",49,0,54,0,37,0.0661441813749229,-0.0682805825184859,-0.148848146687787,-0.0191447748665969
"4424",4424,308630,2,"semantic",5,1,54,0.0185185185185185,5,-0.240490951505496,0.194363561946717,-0.0352705648948769,-0.126497826821889
"4425",4425,308630,2,"semantic",50,1,54,0.0185185185185185,38,0.0731131616676596,-0.0587266635781459,-0.151681558852869,-0.0407684349972886
"4426",4426,308630,2,"semantic",51,1,54,0.0185185185185185,39,0.0800821419603964,-0.0484828289026138,-0.152583327382474,-0.0620531092778549
"4427",4427,308630,2,"semantic",52,1,54,0.0185185185185185,40,0.0870511222531332,-0.0375490784918897,-0.151426744783019,-0.0825220963138848
"4428",4428,308630,2,"semantic",53,0,54,0,41,0.09402010254587,-0.0259254123459734,-0.148085103560922,-0.101665942001199
"4429",4429,308630,2,"semantic",54,0,54,0,42,0.100989082838607,-0.0136118304648651,-0.142431696222598,-0.118942439525848
"4430",4430,308630,2,"semantic",55,0,54,0,43,0.107958063131344,-0.000608332848564711,-0.134339815274464,-0.133776629364118
"4431",4431,308630,2,"semantic",56,0,54,0,44,0.11492704342408,0.0130850805029278,-0.123682753222938,-0.145560799282523
"4432",4432,308630,2,"semantic",57,0,54,0,45,0.121896023716817,0.0274684095896123,-0.110333802574436,-0.153654484337811
"4433",4433,308630,2,"semantic",58,0,54,0,46,0.128865004009554,0.042541654411489,-0.0941662558353751,-0.15738446687696
"4434",4434,308630,2,"semantic",59,0,54,0,47,0.135833984302291,0.0583048149685577,-0.0750534055121718,-0.156044776537181
"4435",4435,308630,2,"semantic",6,0,54,0,6,-0.233521971212759,0.173561188538605,0.00234412162641305,-0.188288618174581
"4436",4436,308630,2,"semantic",60,0,54,0,48,0.142802964595028,0.0747578912608186,-0.0528685441112433,-0.148896690245915
"4437",4437,308630,2,"semantic",61,0,54,0,49,0.149771944887764,0.0919008832882715,-0.027484964139006,-0.135168732220837
"4438",4438,308630,2,"semantic",62,0,54,0,50,0.156740925180501,0.109733791050916,0.00122404189812295,-0.114056673969852
"4439",4439,308630,2,"semantic",63,0,54,0,51,0.163709905473238,0.128256614548754,0.0333851814937267,-0.0847235342910967
"4440",4440,308630,2,"semantic",64,0,54,0,52,0.170678885765975,0.147469353781783,0.0691251621413887,-0.0462995792729401
"4441",4441,308630,2,"semantic",65,0,54,0,53,0.177647866058711,0.167372008750004,0.108570691334692,0.00211767770601801
"4442",4442,308630,2,"semantic",66,0,54,0,54,0.184616846351448,0.187964579453417,0.15184847656722,0.0614634759769448
"4443",4443,308630,2,"semantic",67,0,54,0,55,0.191585826644185,0.209247065892023,0.199085225332555,0.132705807580777
"4444",4444,308630,2,"semantic",68,0,54,0,56,0.198554806936922,0.23121946806582,0.250407645124281,0.21684541726822
"4445",4445,308630,2,"semantic",69,0,54,0,57,0.205523787229659,0.25388178597481,0.305942443435981,0.314915802499746
"4446",4446,308630,2,"semantic",7,1,54,0.0185185185185185,7,-0.226552990920022,0.153448730865686,0.0363153220655198,-0.238290102360574
"4447",4447,308630,2,"target",0,0,54,0,1,-0.27533585296918,0.308724165015157,-0.282431051009487,0.395343051364708
"4448",4448,308630,2,"target",2,0,54,0,2,-0.261397892383706,0.260910176582205,-0.171242615887677,0.139745859236871
"4449",4449,308630,2,"target",20,27,54,0.5,8,-0.135956247114444,-0.0452308869797893,0.204035603875583,-0.209585110880311
"4450",4450,308630,2,"target",21,29,54,0.537037037037037,9,-0.128987266821707,-0.0556845243600198,0.200302285990359,-0.180897684504513
"4451",4451,308630,2,"target",22,30,54,0.555555555555556,10,-0.12201828652897,-0.0654482460050581,0.194826094426699,-0.151448183967282
"4452",4452,308630,2,"target",23,31,54,0.574074074074074,11,-0.115049306236234,-0.0745220519149044,0.187733736678187,-0.121709736457489
"4453",4453,308630,2,"target",24,32,54,0.592592592592593,12,-0.108080325943497,-0.0829059420895585,0.179151920238406,-0.0921227164542352
"4454",4454,308630,2,"target",25,36,54,0.666666666666667,13,-0.10111134565076,-0.0905999165290206,0.169207352600939,-0.0630947457268562
"4455",4455,308630,2,"target",26,34,54,0.62962962962963,14,-0.0941423653580233,-0.0976039752332906,0.158026741259369,-0.0350006933349173
"4456",4456,308630,2,"target",27,35,54,0.648148148148148,15,-0.0871733850652865,-0.103918118202369,0.14573679370728,-0.00818267562821627
"4457",4457,308630,2,"target",28,39,54,0.722222222222222,16,-0.0802044047725497,-0.109542345436254,0.132464217438254,0.0170499437532176
"4458",4458,308630,2,"target",29,38,54,0.703703703703704,17,-0.0732354244798129,-0.114476656934948,0.118335719945875,0.0404205538791238
"4459",4459,308630,2,"target",3,0,54,0,3,-0.254428912090969,0.238038055968517,-0.12193722615834,0.0364731122740197
"4460",4460,308630,2,"target",30,38,54,0.703703703703704,18,-0.0662664441870762,-0.11872105269845,0.103478008723725,0.0616852965290094
"4461",4461,308630,2,"target",31,38,54,0.703703703703704,19,-0.0592974638943394,-0.122275532726759,0.0880177912653895,0.0806330661921507
"4462",4462,308630,2,"target",32,34,54,0.62962962962963,20,-0.0523284836016026,-0.125140097019877,0.0720817750644498,0.0970855100675917
"4463",4463,308630,2,"target",33,39,54,0.722222222222222,21,-0.0453595033088658,-0.127314745577802,0.0557966676144896,0.110897028064144
"4464",4464,308630,2,"target",34,35,54,0.648148148148148,22,-0.038390523016129,-0.128799478400536,0.0392891764090921,0.121954772800391
"4465",4465,308630,2,"target",35,37,54,0.685185185185185,23,-0.0314215427233922,-0.129594295488077,0.0226860089418404,0.130178649604679
"4466",4466,308630,2,"target",36,39,54,0.722222222222222,24,-0.0244525624306554,-0.129699196840426,0.00611387270631778,0.135521316515128
"4467",4467,308630,2,"target",37,39,54,0.722222222222222,25,-0.0174835821379186,-0.129114182457583,-0.0103005248038926,0.137968184279622
"4468",4468,308630,2,"target",38,39,54,0.722222222222222,26,-0.0105146018451818,-0.127839252339548,-0.0264304760952076,0.137537416355817
"4469",4469,308630,2,"target",39,32,54,0.592592592592593,27,-0.00354562155244505,-0.125874406486321,-0.042149273674044,0.134279928911134
"4470",4470,308630,2,"target",4,0,54,0,4,-0.247459931798233,0.215855851090021,-0.0766554449919331,-0.0519205577573336
"4471",4471,308630,2,"target",40,35,54,0.648148148148148,28,0.00342335874029174,-0.123219644897902,-0.0573302100468187,0.128279390822765
"4472",4472,308630,2,"target",41,34,54,0.62962962962963,29,0.0103923390330285,-0.119874967574291,-0.0718465777199485,0.119652223677668
"4473",4473,308630,2,"target",42,31,54,0.574074074074074,30,0.0173613193257653,-0.115840374515487,-0.08557166919985,0.108547601772573
"4474",4474,308630,2,"target",43,29,54,0.537037037037037,31,0.0243302996185021,-0.111115865721492,-0.0983787769929403,0.0951474521139743
"4475",4475,308630,2,"target",44,30,54,0.555555555555556,32,0.0312992799112389,-0.105701441192305,-0.110141193605636,0.0796664544181369
"4476",4476,308630,2,"target",45,22,54,0.407407407407407,33,0.0382682602039757,-0.099597100927925,-0.120732211544354,0.0623520411110932
"4477",4477,308630,2,"target",46,21,54,0.388888888888889,34,0.0452372404967125,-0.0928028449283534,-0.130025123315512,0.0434843973286446
"4478",4478,308630,2,"target",47,19,54,0.351851851851852,35,0.0522062207894493,-0.0853186731935896,-0.137893221425525,0.02337646091636
"4479",4479,308630,2,"target",48,19,54,0.351851851851852,36,0.0591752010821861,-0.0771445857236338,-0.144209798380811,0.00237392242957767
"4480",4480,308630,2,"target",49,19,54,0.351851851851852,37,0.0661441813749229,-0.0682805825184859,-0.148848146687787,-0.0191447748665969
"4481",4481,308630,2,"target",5,0,54,0,5,-0.240490951505496,0.194363561946717,-0.0352705648948769,-0.126497826821889
"4482",4482,308630,2,"target",50,17,54,0.314814814814815,38,0.0731131616676596,-0.0587266635781459,-0.151681558852869,-0.0407684349972886
